"","X","cuisine","phone","name.x","zipcode","grade","score","name.y","rating","price","url","cuisine.type"
"11851",11853,62,7187163480,"DIEGO'S PIZZA & RESTAURANT",10453,"B",21,"Diego's Pizza",3.5,1,"http://www.yelp.com/biz/diegos-pizza-bronx","Pizza"
"11852",11854,62,7187066655,"LENTINI PIZZERIA",11104,"B",27,"Lentini Pizza",3,1,"http://www.yelp.com/biz/lentini-pizza-sunnyside","Pizza"
"11853",11855,62,7187699124,"BAY PIZZERIA RESTAURANT",11235,"A",13,"Bay Pizzeria",3,1,"http://www.yelp.com/biz/bay-pizzeria-brooklyn","Pizza"
"11854",11856,62,7187685327,"PIZZA PLUS",11215,"A",5,"Pizza Plus",4,2,"http://www.yelp.com/biz/pizza-plus-brooklyn-2","Pizza"
"11855",11857,62,7188318555,"JF MADISON PIZZERIA",11385,"B",25,"Madison's Pizzeria",2,1,"http://www.yelp.com/biz/madisons-pizzeria-new-york","Pizza"
"11856",11858,62,2129322100,"TOM'S DELICIOUS PIZZA",10027,"A",7,"Tom's Delicious Pizza",3.5,1,"http://www.yelp.com/biz/toms-delicious-pizza-new-york","Pizza"
"11857",11859,62,7184331100,"MEDITERRANEO PIZZERIA/PIZZA PASTA",11104,"A",10,"Mediterraneo",3.5,1,"http://www.yelp.com/biz/mediterraneo-sunnyside","Pizza"
"11858",11860,62,7183818800,"VERDE COAL OVEN",11237,"A",13,"Verde Coal Oven",3.5,2,"http://www.yelp.com/biz/verde-coal-oven-brooklyn-2","Pizza"
"11859",11861,62,2124254442,"UNDERGROUND PIZZA",10004,"A",12,"Underground Pizza",4,1,"http://www.yelp.com/biz/underground-pizza-new-york","Pizza"
"11860",11862,62,7188526890,"SAL'S PIZZA & MAMMA MARIA RESTAURANT",11231,"A",12,"Sal's Pizza Store",2.5,1,"http://www.yelp.com/biz/sals-pizza-store-brooklyn","Pizza"
"11861",11863,62,7187699124,"BAY PIZZERIA RESTAURANT",11235,"A",13,"Bay Pizzeria",3,1,"http://www.yelp.com/biz/bay-pizzeria-brooklyn","Pizza"
"11862",11864,62,7183390277,"FRANK'S PIZZA",11223,"A",13,"Franks Pizzeria",3.5,1,"http://www.yelp.com/biz/franks-pizzeria-brooklyn-2","Pizza"
"11863",11865,62,7189392187,"PIZZA TOWN",11356,"A",11,"Pizza Town",2,NA,"http://www.yelp.com/biz/pizza-town-college-point","Pizza"
"11864",11866,62,7188285700,"MK RESTAURANT",10461,"A",10,"Mk Restaurant",4.5,2,"http://www.yelp.com/biz/mk-restaurant-bronx","Pizza"
"11865",11867,62,2125822012,"LYBANE BAR RESTAURANT",10036,"A",10,"Tuscany Pizza Cafe",2.5,1,"http://www.yelp.com/biz/tuscany-pizza-cafe-new-york","Pizza"
"11866",11868,62,7183766770,"PIZZA EMPORIUM",11234,"A",8,"Pizza Emporium",4,1,"http://www.yelp.com/biz/pizza-emporium-brooklyn","Pizza"
"11867",11869,62,7187488667,"UNO CHICAGO GRILL",11209,"A",13,"Uno Chicago Grill",3,2,"http://www.yelp.com/biz/uno-chicago-grill-brooklyn","Pizza"
"11868",11870,62,7182188770,"CARMINES II",11211,"A",10,"Carmine's II",3.5,1,"http://www.yelp.com/biz/carmines-ii-brooklyn","Pizza"
"11869",11871,62,7185994441,"MILLY'S PIZZERIA",11206,"A",13,"Moses Pizzeria",4,1,"http://www.yelp.com/biz/moses-pizzeria-brooklyn-2","Pizza"
"11870",11872,62,7187832728,"KING PIZZA",11216,"A",5,"King Pizza",3.5,1,"http://www.yelp.com/biz/king-pizza-brooklyn","Pizza"
"11871",11873,62,7185489070,"SAM'S PIZZA",10463,"A",9,"Sam's Pizza",4.5,1,"http://www.yelp.com/biz/sams-pizza-bronx-2","Pizza"
"11872",11874,62,7184978101,"FORTUNATA'S II",11237,"A",9,"Fortunata's II Pizza Restaurant",3,1,"http://www.yelp.com/biz/fortunatas-ii-pizza-restaurant-brooklyn","Pizza"
"11873",11875,62,7187849897,"LUCKY PIZZA",11101,"A",12,"Lucky Pizza",3.5,1,"http://www.yelp.com/biz/lucky-pizza-long-island-city","Pizza"
"11874",11876,62,7183257305,"JERRY'S PIZZA",10469,"A",9,"Jerry's Pizza",4.5,NA,"http://www.yelp.com/biz/jerrys-pizza-bronx","Pizza"
"11875",11877,62,7182737541,"MICHELANGELO' PIZZA",10310,"A",9,"Michelangelo's Pizza",4.5,1,"http://www.yelp.com/biz/michelangelos-pizza-staten-island","Pizza"
"11876",11878,62,7184397500,"PUERTO RICO PIZZERIA RESTAURANT",11220,"A",10,"Grandma's Original Pizza & Restaurant",3,1,"http://www.yelp.com/biz/grandmas-original-pizza-and-restaurant-brooklyn","Pizza"
"11877",11879,62,7184923846,"ROYAL KING'S PIZZA",11220,"A",8,"Royal Kings Pizza",4,1,"http://www.yelp.com/biz/royal-kings-pizza-brooklyn","Pizza"
"11878",11880,62,2128894663,"MIKE DUE PIZZA",10010,NA,27,"Mike Due Pizza",3,1,"http://www.yelp.com/biz/mike-due-pizza-new-york","Pizza"
"11879",11881,62,2122897297,"TACO BELL, PIZZA HUT",10029,"A",12,"Pizza Hut",3,NA,"http://www.yelp.com/biz/pizza-hut-new-york-7","Pizza"
"11880",11882,62,7188285700,"MK RESTAURANT",10461,"A",10,"Mona Mias",4,NA,"http://www.yelp.com/biz/mona-mias-new-york","Pizza"
"11881",11883,62,7186387135,"KINGS PIZZA",11238,"A",11,"King Pizza & Pasta Number 3",4,1,"http://www.yelp.com/biz/king-pizza-and-pasta-number-3-brooklyn","Pizza"
"11882",11884,62,2126448400,"BEST PIZZA ON 1ST.",10022,"A",9,"Best Pizza On 1st Avenue",3.5,1,"http://www.yelp.com/biz/best-pizza-on-1st-avenue-new-york","Pizza"
"11883",11885,62,7182374992,"CLAUDINE'S",11231,"A",7,"Claudine's",4,2,"http://www.yelp.com/biz/claudines-brooklyn-2","Pizza"
"11884",11886,62,7186723300,"BOULEVARD PIZZERIA",11373,"A",9,"Boulevard Pizzeria",2.5,1,"http://www.yelp.com/biz/boulevard-pizzeria-elmhurst","Pizza"
"11885",11887,62,2122657159,"LUIGIS PIZZA",10019,"B",17,"Luigi's Gourmet Pizza",3.5,1,"http://www.yelp.com/biz/luigis-gourmet-pizza-new-york","Pizza"
"11886",11888,62,2122434367,"VILLAGE PIZZA",10014,"A",2,"Village Pizza",4,1,"http://www.yelp.com/biz/village-pizza-new-york","Pizza"
"11887",11889,62,2126834151,"ROCKY'S PIZZERIA & RESTAURANT II",10016,"B",20,"Rocky's Number II",4,1,"http://www.yelp.com/biz/rockys-number-ii-new-york","Pizza"
"11888",11890,62,2123483955,"RAY'S PIZZA",10128,"A",4,"Famous Original Ray's Pizza",3,1,"http://www.yelp.com/biz/famous-original-rays-pizza-new-york-4","Pizza"
"11889",11891,62,7186613344,"MARTINIELLO'S IV",11356,"A",12,"Martiniello's Pizzeria IV",3.5,1,"http://www.yelp.com/biz/martiniellos-pizzeria-iv-college-point","Pizza"
"11890",11892,62,7188192133,"GRIMALDI'S  COAL BRICK OVEN PIZZERIA",11362,"A",12,"Grimaldi's",4,2,"http://www.yelp.com/biz/grimaldis-douglaston","Pizza"
"11891",11893,62,2129965141,"MILANO'S PIZZERIA",10029,"A",2,"Milano Pizza Shop",5,1,"http://www.yelp.com/biz/milano-pizza-shop-new-york","Pizza"
"11892",11894,62,7185856444,"THE BEST ITALIAN PIZZA",10455,"A",3,"The Best Italian Pizza",5,NA,"http://www.yelp.com/biz/the-best-italian-pizza-bronx","Pizza"
"11893",11895,62,7189480440,"CASA NINO",10312,"A",8,"Casa Nino's",5,NA,"http://www.yelp.com/biz/casa-ninos-staten-island","Pizza"
"11894",11896,62,7189660202,"vincents",10309,NA,36,"Vincent's Pizzeria",5,NA,"http://www.yelp.com/biz/vincents-pizzeria-new-york","Pizza"
"11895",11897,62,7182933333,"POLITOS PIZZA",10456,"B",16,"167 Street Nonna's Pizza",5,1,"http://www.yelp.com/biz/167-street-nonnas-pizza-new-york","Pizza"
"11896",11898,62,2123919524,"SIENA PIZZA",10018,"A",5,"Siena Pizza",4,1,"http://www.yelp.com/biz/siena-pizza-new-york","Pizza"
"11897",11899,62,7186364863,"BERGEN PIZZA",11217,"B",22,"Bergen Pizza",3,1,"http://www.yelp.com/biz/bergen-pizza-brooklyn","Pizza"
"11898",11900,62,2125679588,"DYCKMAN PALACE PIZZA",10040,"A",5,"Pizza Palace",4,1,"http://www.yelp.com/biz/pizza-palace-new-york","Pizza"
"11899",11901,62,2129674385,"DON PEPI PIZZA",10001,"A",9,"Don Pepe Pizza",3.5,1,"http://www.yelp.com/biz/don-pepe-pizza-new-york-2","Pizza"
"11900",11902,62,2123272702,"FARINELLA",NA,"A",3,"Farinella",3.5,1,"http://www.yelp.com/biz/farinella-manhattan","Pizza"
"11901",11903,62,7183928236,"LA BELLA RESTAURANT PIZZA",11104,"B",23,"La Bella Pizzeria",3.5,1,"http://www.yelp.com/biz/la-bella-pizzeria-sunnyside","Pizza"
"11902",11904,62,7187766056,"NERON'S PIZZA",11427,"A",11,"Neron's Pizza Restaurant",3.5,2,"http://www.yelp.com/biz/nerons-pizza-restaurant-queens-village","Pizza"
"11903",11905,62,7187773628,"LORUSSO",11102,"A",4,"Lorusso Pizza & Focaccia",4,1,"http://www.yelp.com/biz/lorusso-pizza-and-focaccia-astoria","Pizza"
"11904",11906,62,2128699605,"LABELECA PIZZA",10018,"A",13,"La Bellezza Pizza",3.5,1,"http://www.yelp.com/biz/la-bellezza-pizza-new-york-3","Pizza"
"11905",11907,62,7189621220,"MARCELLA'S PIZZERIA & CATERING",11004,"B",18,"Marcella's Pizzeria Restaurant",3.5,1,"http://www.yelp.com/biz/marcellas-pizzeria-restaurant-glen-oaks","Pizza"
"11906",11908,62,7187281060,"PIZZA PALACE",11105,"A",8,"Pizza Palace",3,1,"http://www.yelp.com/biz/pizza-palace-astoria","Pizza"
"11907",11909,62,7189392187,"PIZZA TOWN",11356,"A",11,"Pizza Town",2,NA,"http://www.yelp.com/biz/pizza-town-college-point","Pizza"
"11908",11910,62,7187207777,"MY PIZZA",10304,"B",27,"My Pizza",3.5,1,"http://www.yelp.com/biz/my-pizza-staten-island","Pizza"
"11909",11911,62,7182631126,"NICK'S PIZZA",11375,"A",9,"Nick's Pizza",4,2,"http://www.yelp.com/biz/nicks-pizza-forest-hills","Pizza"
"11910",11912,62,7186722009,"ALEXANDRIA'S PIZZA",11374,NA,27,"Alexandria's Pizza",3,1,"http://www.yelp.com/biz/alexandrias-pizza-rego-park","Pizza"
"11911",11913,62,7184329502,"TONY & VAL'S PIZZA",10471,"C",32,"Tony & Val's Pizza",3,1,"http://www.yelp.com/biz/tony-and-vals-pizza-bronx","Pizza"
"11912",11914,62,7187882137,"SMILING PIZZA",11215,NA,22,"Smiling Pizza",3,1,"http://www.yelp.com/biz/smiling-pizza-brooklyn-3","Pizza"
"11913",11915,62,7186317405,"PIZZARAMA",11361,"A",8,"Pizzarama",3.5,1,"http://www.yelp.com/biz/pizzarama-bayside","Pizza"
"11914",11916,62,7182777494,"ORIGINAL MIKE'S PIZZA",11208,"A",5,"Mike's Pizzeria",3.5,1,"http://www.yelp.com/biz/mikes-pizzeria-brooklyn","Pizza"
"11915",11917,62,7186266344,"POLITO'S PIZZA",11103,"A",11,"Polito's Pizza",4,1,"http://www.yelp.com/biz/politos-pizza-astoria","Pizza"
"11916",11918,62,7186800222,"NINO'S PIZZA",11209,"A",11,"Nino's Pizza",4,1,"http://www.yelp.com/biz/ninos-pizza-brooklyn","Pizza"
"11917",11919,62,2127221818,"AZURE",10128,"A",2,"Azure Brick Oven Pizza",4,1,"http://www.yelp.com/biz/azure-brick-oven-pizza-new-york","Pizza"
"11918",11920,62,2126647670,"BELLA VITA",10019,"B",21,"Bella Vita Pizzeria",3.5,1,"http://www.yelp.com/biz/bella-vita-pizzeria-new-york-2","Pizza"
"11919",11921,62,7183535070,"DELICIAS PIZZA AND CHICKEN",11355,"A",12,"Armano's Pizzeria & Restaurant",3,2,"http://www.yelp.com/biz/armanos-pizzeria-and-restaurant-flushing","Pizza"
"11920",11922,62,2127325627,"PALERMO PIZZA",10007,"A",13,"Palermo Pizza",3,NA,"http://www.yelp.com/biz/palermo-pizza-new-york-2","Pizza"
"11921",11923,62,7185134900,"PERIZIA CAFE  and  PIZZA",11229,"A",12,"Perizia Kosher Pizza",4,1,"http://www.yelp.com/biz/perizia-kosher-pizza-brooklyn","Pizza"
"11922",11924,62,2122684499,"BRAVO PIZZA",10018,"A",5,"Bravo Pizza",3,1,"http://www.yelp.com/biz/bravo-pizza-new-york","Pizza"
"11923",11925,62,7189916142,"SIMPSON PIZZA",10459,"A",8,"Ace Pizza",4,NA,"http://www.yelp.com/biz/ace-pizza-bronx","Pizza"
"11924",11926,62,2126912704,"RIVOLI PIZZA RESTAURANT",10014,"A",7,"Rivoli Pizza",4,1,"http://www.yelp.com/biz/rivoli-pizza-new-york-2","Pizza"
"11925",11927,62,7184553237,"JIMMYS PIZZA",11207,"A",13,"Jimmys Pizza Shop",2.5,2,"http://www.yelp.com/biz/jimmys-pizza-shop-brooklyn","Pizza"
"11926",11928,62,7189847500,"GOODFELLA'S",10309,"A",12,"Goodfella's of Rossville & Woodrow Plaza",3,2,"http://www.yelp.com/biz/goodfellas-of-rossville-and-woodrow-plaza-staten-island","Pizza"
"11927",11929,62,7188475001,"PIZZA CLASSICA",11385,NA,37,"Pizza Classica",4,2,"http://www.yelp.com/biz/pizza-classica-glendale","Pizza"
"11928",11930,62,7182660033,"PETER'S PIZZA REST",11214,NA,2,"Peter Pizza",4,1,"http://www.yelp.com/biz/peter-pizza-brooklyn","Pizza"
"11929",11931,62,7182344106,"MR. PHIL'S PIZZA",11228,"A",9,"Mister Phil's Pizza",4,1,"http://www.yelp.com/biz/mister-phils-pizza-brooklyn","Pizza"
"11930",11932,62,2123334333,"ANGELO'S PIZZERIA",10019,NA,3,"Angelo's Coal Oven Pizzeria",3.5,2,"http://www.yelp.com/biz/angelos-coal-oven-pizzeria-new-york","Pizza"
"11931",11933,62,7184057272,"PAPA JOHNS PIZZA",10466,"A",4,"Papa Johns Pizza",2.5,NA,"http://www.yelp.com/biz/papa-johns-pizza-bronx-2","Pizza"
"11932",11934,62,7189754472,"NEPTUNE PIZZA",11235,"A",5,"Neptune Pizza",5,1,"http://www.yelp.com/biz/neptune-pizza-brooklyn","Pizza"
"11933",11935,62,2122499400,"GARDEN PIZZA",10028,"A",8,"Garden Pizza",3,NA,"http://www.yelp.com/biz/garden-pizza-new-york","Pizza"
"11934",11936,62,7184468879,"GUSTOSA PIZZA",11372,"A",12,"Gustosa Pizza",3.5,1,"http://www.yelp.com/biz/gustosa-pizza-jackson-heights","Pizza"
"11935",11937,62,2123494500,"MASTERPIECE PIZZA",10006,"A",3,"Masterpiece Italian Pizzeria",3.5,1,"http://www.yelp.com/biz/masterpiece-italian-pizzeria-new-york","Pizza"
"11936",11938,62,2129673310,"99 CENT FRESH PIZZA VILLA CAFE",10036,"B",14,"99 Cent Fresh Pizza Villa Cafe",3.5,1,"http://www.yelp.com/biz/99-cent-fresh-pizza-villa-cafe-new-york","Pizza"
"11937",11939,62,2125432127,"LITTLE CAESAR'S PIZZA",10033,"A",12,"Little Caesars",5,NA,"http://www.yelp.com/biz/little-caesars-new-york","Pizza"
"11938",11940,62,7187030777,"LENNY'S PIZZERIA",11226,"A",10,"Lennys Pizza",3,1,"http://www.yelp.com/biz/lennys-pizza-brooklyn-2","Pizza"
"11939",11941,62,2127413560,"MANHATTAN HEROES/ROSA'S PIZZA",10001,"C",38,"Manhattan Heroes Corporation",3,1,"http://www.yelp.com/biz/manhattan-heroes-corporation-new-york","Pizza"
"11940",11942,62,7189339693,"VINNY'S FAMOUS PIZZA",10453,"A",10,"Vinnys Famous Pizza",4,NA,"http://www.yelp.com/biz/vinnys-famous-pizza-bronx","Pizza"
"11941",11943,62,7183471696,"HIGH CLASS PIZZA",11426,"A",12,"Hi Class Pizzeria & Restaurant",3.5,1,"http://www.yelp.com/biz/hi-class-pizzeria-and-restaurant-bellerose","Pizza"
"11942",11944,62,7184231192,"BOCCONCINI PIZZERIA",11362,"A",12,"Bocconcini Pizzeria",4,1,"http://www.yelp.com/biz/bocconcini-pizzeria-little-neck","Pizza"
"11943",11945,62,7182923606,"ANGIE'S CAFE PIZZA",10451,NA,11,"Angies Cafe & Pizza",4.5,1,"http://www.yelp.com/biz/angies-cafe-and-pizza-bronx","Pizza"
"11944",11946,62,2127221818,"AZURE",10128,"A",2,"Azure Brick Oven Pizza",4,1,"http://www.yelp.com/biz/azure-brick-oven-pizza-new-york","Pizza"
"11945",11947,62,7185599422,"FRESCA PIZZA",11432,NA,24,"Fresca Pizza",5,NA,"http://www.yelp.com/biz/fresca-pizza-jamaica","Pizza"
"11946",11948,62,2123999555,"A SLICE OF NEW YORK",10036,NA,47,"A Slice of New York",1.5,2,"http://www.yelp.com/biz/a-slice-of-new-york-new-york","Pizza"
"11947",11949,62,2126190802,"CAFE AMORE'S RESTAURANT",10013,NA,25,"Cafe Amore's",3,1,"http://www.yelp.com/biz/cafe-amores-new-york","Pizza"
"11948",11950,62,7186220059,"THE 3 LUIGIS",11238,"A",13,"The 3 Luigis",4,1,"http://www.yelp.com/biz/the-3-luigis-brooklyn","Pizza"
"11949",11951,62,7183256448,"D'ANGELO'S PIZZA",10469,"B",15,"DiAngelo's Pizza",4,NA,"http://www.yelp.com/biz/diangelos-pizza-bronx","Pizza"
"11950",11952,62,7187847272,"PAPA JOHN'S",11104,"A",10,"Papa John's",2,2,"http://www.yelp.com/biz/papa-johns-sunnyside","Pizza"
"11951",11953,62,7186658328,"GOLDEN PIZZA",10454,"A",11,"Golden Pizza",4,NA,"http://www.yelp.com/biz/golden-pizza-bronx","Pizza"
"11952",11954,62,7182737756,"THE SQUARE",10310,"A",3,"The Square Sandwich Shop",2.5,1,"http://www.yelp.com/biz/the-square-sandwich-shop-staten-island","Pizza"
"11953",11955,62,2122422345,"ROCKY'S I PIZZA & RESTAURANT",10014,"A",10,"Rocky's",3.5,1,"http://www.yelp.com/biz/rockys-new-york-2","Pizza"
"11954",11956,62,7184557552,"BOSCO'S PIZZA",11221,"A",12,"Bosco's Pizza",4,1,"http://www.yelp.com/biz/boscos-pizza-brooklyn","Pizza"
"11955",11957,62,7183318821,"RUBENS PIZZA & RESTAURANT",11228,"A",9,"El Pollo 1",3,2,"http://www.yelp.com/biz/el-pollo-1-brooklyn","Pizza"
"11956",11958,62,7187832430,"LUIGI PIZZERIA",11205,"A",10,"Luigi Pizzeria",4.5,1,"http://www.yelp.com/biz/luigi-pizzeria-brooklyn","Pizza"
"11957",11959,62,7187888928,"LENNY'S PIZZA",11215,"A",9,"Lenny's Pizzeria",3.5,1,"http://www.yelp.com/biz/lennys-pizzeria-brooklyn-3","Pizza"
"11958",11960,62,2123345900,"ROCKET JOES PIZZA",10002,"A",12,"Rocket Joe's",3,1,"http://www.yelp.com/biz/rocket-joes-new-york","Pizza"
"11959",11961,62,2126956900,"CAPIZZI",10018,"A",9,"Capizzi",4,2,"http://www.yelp.com/biz/capizzi-new-york","Pizza"
"11960",11962,62,7186678211,"JOHN'S PIZZA AND RESTAURANT",10306,"A",12,"John's Pizza",4,NA,"http://www.yelp.com/biz/johns-pizza-staten-island-2","Pizza"
"11961",11963,62,7184971744,"BELLA DONNA PIZZERIA",11378,"A",2,"Bella Donna Pizzeria",3.5,NA,"http://www.yelp.com/biz/bella-donna-pizzeria-maspeth","Pizza"
"11962",11964,62,7188271994,"TONY'S FAMOUS PIZZA",11208,"A",9,"Tonys Pizzeria",3,1,"http://www.yelp.com/biz/tonys-pizzeria-brooklyn-2","Pizza"
"11963",11965,62,7189916142,"SIMPSON PIZZA",10459,"A",8,"Simpson Pizza",4,NA,"http://www.yelp.com/biz/simpson-pizza-bronx","Pizza"
"11964",11966,62,7187488667,"UNO CHICAGO GRILL",11209,"A",13,"Uno Chicago Grill",3,2,"http://www.yelp.com/biz/uno-chicago-grill-brooklyn","Pizza"
"11965",11967,62,2125459191,"PIZZA 33",10016,"A",13,"Pizza 33",3.5,1,"http://www.yelp.com/biz/pizza-33-new-york-4","Pizza"
"11966",11968,62,7187451506,"MOLTO BENE",11209,"A",9,"Molto Bene",3.5,1,"http://www.yelp.com/biz/molto-bene-brooklyn","Pizza"
"11967",11969,62,7184559200,"LITTLE ITALY M & O PIZZA RESTAURANT",11206,"A",12,"Little Italy Pizza",4,1,"http://www.yelp.com/biz/little-italy-pizza-brooklyn-2","Pizza"
"11968",11970,62,2127413560,"MANHATTAN HEROES/ROSA'S PIZZA",10001,"C",38,"Rosa's Pizza & Pasta",2.5,1,"http://www.yelp.com/biz/rosas-pizza-and-pasta-manhattan","Pizza"
"11969",11971,62,7185613221,"FORDHAM PIZZA & PASTA",10468,"A",8,"Fordham Pizza & Pasta",4,NA,"http://www.yelp.com/biz/fordham-pizza-and-pasta-bronx","Pizza"
"11970",11972,62,7188551800,"WI-PIE",11201,"A",4,"Wi-Pie",3,1,"http://www.yelp.com/biz/wi-pie-brooklyn-2","Pizza"
"11971",11973,62,7189220550,"SAL & PAUL'S PIZZERIA",11212,"A",9,"Sal and Paul Pizzeria",4.5,NA,"http://www.yelp.com/biz/sal-and-paul-pizzeria-brooklyn","Pizza"
"11972",11974,62,7189339693,"VINNY'S FAMOUS PIZZA",10453,"A",10,"Vinnys Famous Pizza",4,NA,"http://www.yelp.com/biz/vinnys-famous-pizza-bronx","Pizza"
"11973",11975,62,7183698315,"ANTHONY'S BRICK OVEN PIZZA & RESTAURANT",11215,"A",11,"Amira's",5,NA,"http://www.yelp.com/biz/amiras-brooklyn","Pizza"
"11974",11976,62,2123693455,"ROMA PIZZA",10128,"A",10,"Roma's Pizza",4,1,"http://www.yelp.com/biz/romas-pizza-new-york","Pizza"
"11975",11977,62,7188279734,"ORIGINAL NAPOLI'S PIZZA",11208,"A",12,"Napoli's Pizza",4,1,"http://www.yelp.com/biz/napolis-pizza-brooklyn","Pizza"
"11976",11978,62,2124266943,"SAN MATTEO PIZZA ESPRESSO BAR",10128,"A",10,"San Matteo Pizza and Espresso Bar",4,2,"http://www.yelp.com/biz/san-matteo-pizza-and-espresso-bar-manhattan","Pizza"
"11977",11979,62,7186242361,"LAYLA JONES",11201,"A",10,"Layla Jones",3.5,1,"http://www.yelp.com/biz/layla-jones-brooklyn","Pizza"
"11978",11980,62,7184610065,"REGINA PIZZA",11355,"A",9,"Regina Pizzeria",4,1,"http://www.yelp.com/biz/regina-pizzeria-flushing","Pizza"
"11979",11981,62,2125689050,"FIVO'S PIZZA",10033,"A",12,"Fivo's Pizza",3,1,"http://www.yelp.com/biz/fivos-pizza-new-york","Pizza"
"11980",11982,62,7184227878,"PIZ-ZETTA",11201,"A",2,"Piz-zetta",4,1,"http://www.yelp.com/biz/piz-zetta-brooklyn","Pizza"
"11981",11983,62,7185489070,"SAM'S PIZZA",10463,"A",9,"Sam's Pizza",4.5,1,"http://www.yelp.com/biz/sams-pizza-bronx-2","Pizza"
"11982",11984,62,7187451506,"MOLTO BENE",11209,"A",9,"Molto Bene",3.5,1,"http://www.yelp.com/biz/molto-bene-brooklyn","Pizza"
"11983",11985,62,2125334252,"NEW STANTON PIZZA",10002,"A",5,"Stanton Pizza",4.5,1,"http://www.yelp.com/biz/stanton-pizza-new-york","Pizza"
"11984",11986,62,7187795548,"AIRWAYS PIZZA & GYRO RESTAURANT",11369,"A",5,"Airways Pizza & Deli",3,1,"http://www.yelp.com/biz/airways-pizza-and-deli-east-elmhurst","Pizza"
"11985",11987,62,2129790823,"PIZZA BOX",10012,"A",13,"Pizza Box",3.5,1,"http://www.yelp.com/biz/pizza-box-new-york","Pizza"
"11986",11988,62,7184495555,"BAGGIO'S PIZZA",11223,"A",13,"Amore Mio Pizzeria",2.5,4,"http://www.yelp.com/biz/amore-mio-pizzeria-brooklyn","Pizza"
"11987",11989,62,2122452155,"99 CENT FRESH PIZZA",11207,"A",3,"99 Cent Fresh Pizza",4,NA,"http://www.yelp.com/biz/99-cent-fresh-pizza-new-york-7","Pizza"
"11988",11990,62,7187461255,"PIZZA CHEF",11357,"A",12,"Pizza Chef",3,2,"http://www.yelp.com/biz/pizza-chef-whitestone-2","Pizza"
"11989",11991,62,7183722200,"LA BELLA PIZZA EXPRESS",11214,"A",5,"La Bella Express",4.5,NA,"http://www.yelp.com/biz/la-bella-express-new-york","Pizza"
"11990",11992,62,7187281060,"PIZZA PALACE",11105,"A",8,"Pizza Palace",3,1,"http://www.yelp.com/biz/pizza-palace-astoria","Pizza"
"11991",11993,62,7182055000,"FAMOUS PIZZA",11372,"A",11,"Elmhurst Famous Pizza of Jackson Heights",3.5,1,"http://www.yelp.com/biz/elmhurst-famous-pizza-of-jackson-heights-jackson-heights","Pizza"
"11992",11994,62,2124771161,"FRANCISCA PIZZERIA BAGEL CAFE",10012,"A",13,"Francesco's Pizzeria",3,1,"http://www.yelp.com/biz/francescos-pizzeria-new-york-2","Pizza"
"11993",11995,62,7183847680,"JERRY'S PIZZA",11211,"A",7,"Jerry's Pizza",4,1,"http://www.yelp.com/biz/jerrys-pizza-new-york","Pizza"
"11994",11996,62,7184995052,"GIUSEPPINA'S BRICK OVEN INC",11215,"A",11,"Giuseppina's",4,2,"http://www.yelp.com/biz/giuseppinas-brooklyn","Pizza"
"11995",11997,62,2123482809,"MAMMA MIA PIZZA",10128,"A",2,"Do Re Mi Pizza",3,1,"http://www.yelp.com/biz/do-re-mi-pizza-new-york","Pizza"
